ID,term,country,actRating,affRating,emoRating,negRating,concern,EPI,CRI,GDP
274,crisis,NZL,1.186512114,-1.20047732,0.011257899,0.051809842,,0.953581617,-0.554706701,-0.319563066
274,warming,PAN,1.186512114,0.654714736,0.206767914,0.416763265,1.250104998,-0.646723555,0.388832899,-0.367509884
274,warming,PER,1.186512114,0.782659015,0.956222969,1.08584454,1.168769745,-0.866765517,0.722638189,-0.316564874
274,warming,RUS,1.186512114,1.102519715,1.119147981,1.359559607,-1.195977738,-0.433349532,0.143875503,0.135414378
274,emergency,SVN,1.186512114,0.878617225,1.021392974,1.14667011,,1.000257185,-0.408921073,-0.370433981
275,emergency,AUS,0.944836537,0.302867966,0.760712955,0.933780614,-0.049640973,1.193627393,-0.669520704,0.098635009
275,emergency,AZR,1.186512114,0.334854036,-0.11908211,-1.347178278,,-0.700067061,1.692456743,-0.365640346
275,warming,AZR,0.854208196,0.910603295,0.825882959,1.237908466,,-0.700067061,1.692456743,-0.365640346
275,warming,BGR,0.250019254,-0.880616621,0.532617938,0.50800162,,6.64518075019065e-05,0.941629475,-0.367039787
275,change,BLR,0.70316096,0.174923687,0.69554295,-0.313143581,-0.800369319,-0.266651077,1.28044028,-0.363645785
275,warming,GEO,0.310438148,0.398826176,0.597787943,-0.25231801,-0.406082142,-1.046799848,0.842457707,-0.382191189
275,emergency,GRC,0.763579855,0.654714736,0.988807971,0.781716687,1.350191123,0.806886976,-1.477598551,-0.317617774
275,emergency,GTM,1.035464879,0.558756526,0.69554295,1.359559607,0.743315664,-1.680253979,0.201126082,-0.361815751
275,change,HRV,0.854208196,1.102519715,0.56520294,0.994606184,,0.406810683,1.170944636,-0.368623029
275,warming,IDN,0.854208196,0.622728666,0.500032935,0.660065547,0.34672202,-1.280177686,-0.085439659,-0.023366808
275,emergency,IND,0.612532619,0.398826176,0.825882959,1.481210748,0.302603544,-1.960307384,-1.649663134,0.608565667
275,emergency,ISR,0.733370408,-0.112950943,1.053977976,1.207495681,-0.783304043,0.586845015,0.581858076,-0.262778989
275,emergency,ITA,0.461485384,0.974575435,1.314657995,0.872955043,1.011714885,0.933577802,-1.164753856,0.288079071
275,change,LUX,-0.777101948,0.334854036,0.56520294,-0.25231801,-0.66433992,1.687054821,0.420117368,-0.362937576
275,change,MEX,0.91462709,1.038547575,-0.770782158,1.298734036,1.193983251,-0.29332283,-1.039615978,0.050959681
275,warming,MYS,0.793789302,0.430812246,0.728127952,1.420385177,-1.139586902,-0.606715926,0.435759603,-0.244181124
275,emergency,PER,0.884417643,0.366840106,0.271937918,0.599239976,1.168769745,-0.866765517,0.722638189,-0.316564874
275,emergency,TWN,0.310438148,0.974575435,0.891052964,0.720891117,,0.013402328,0.044703734,-0.165024942
275,warming,USA,1.12609322,0.974575435,1.282072993,0.903367828,0.05654412,0.820222853,-1.472593036,6.755012709
275,emergency,VNM,0.70316096,-0.528769852,-0.901122168,0.781716687,-0.843373079,-1.573566968,-1.399387378,-0.287062435
276,change,ARG,0.944836537,1.006561505,1.151732983,1.420385177,1.167136704,-0.319994583,-0.706123533,-0.209908982
276,change,BGR,1.095883773,1.006561505,0.988807971,1.055431754,,6.64518075019065e-05,0.941629475,-0.367039787
276,change,GBR,0.91462709,1.006561505,1.184317986,1.177082895,-0.507852338,1.620375439,0.091630439,0.725172156
276,emergency,GER,1.156302667,1.102519715,0.858467962,1.298734036,-1.44420561,1.346989972,-1.785437731,0.911242701
276,change,HKG,1.186512114,1.006561505,1.119147981,1.329146821,,,,-0.266654959
276,emergency,HND,1.095883773,1.198477925,1.119147981,1.389972392,1.169451856,-1.280177686,-0.601633405,-0.38041821
276,warming,HND,0.944836537,1.038547575,0.988807971,1.450797962,1.169451856,-1.280177686,-0.601633405,-0.38041821
276,change,IDN,0.91462709,1.102519715,1.151732983,1.177082895,0.34672202,-1.280177686,-0.085439659,-0.023366808
276,crisis,ISR,0.854208196,1.166491855,1.053977976,1.207495681,-0.783304043,0.586845015,0.581858076,-0.262778989
276,warming,ITA,0.975045984,1.262450064,1.216902988,1.359559607,1.011714885,0.933577802,-1.164753856,0.288079071
276,crisis,JPN,1.065674326,1.294436134,0.988807971,1.329146821,-0.376551164,1.206963269,-2.046037362,1.160802491
276,crisis,KOR,0.823998749,0.942589365,1.282072993,1.329146821,0.32782907,0.633520583,0.175159972,0.188941346
276,emergency,MDA,0.975045984,1.294436134,1.021392974,1.207495681,0.739061189,-0.840093764,1.692456743,-0.384939271
276,warming,PAN,1.095883773,1.198477925,1.021392974,1.359559607,1.250104998,-0.646723555,0.388832899,-0.367509884
276,change,PHL,1.12609322,1.006561505,1.119147981,1.298734036,0.589884239,-1.240170057,-1.86865442,-0.250195059
276,change,SWE,1.156302667,1.102519715,1.282072993,1.389972392,-1.207667314,1.447009045,0.566215841,-0.198450961
276,crisis,SWE,1.065674326,1.198477925,1.086562979,1.298734036,-1.207667314,1.447009045,0.566215841,-0.198450961
276,emergency,SWE,1.005255431,1.038547575,1.021392974,1.420385177,-1.207667314,1.447009045,0.566215841,-0.198450961
276,crisis,TWN,1.005255431,1.070533645,1.151732983,1.389972392,,0.013402328,0.044703734,-0.165024942
276,warming,URY,0.91462709,0.878617225,1.184317986,1.116257325,1.091581604,-0.526700667,-1.102184917,-0.367509373
277,change,CHL,0.159390913,0.174923687,-0.24942212,0.416763265,1.364871105,-0.113288498,0.321258445,-0.291452218
277,crisis,CHL,0.129181465,0.174923687,-0.575272144,-0.161079655,1.364871105,-0.113288498,0.321258445,-0.291452218
277,change,COL,0.552113725,0.590742596,0.337107923,0.660065547,1.394243857,-0.273319015,-0.309749305,-0.275838696
277,emergency,GBR,-0.02186577,-0.656714132,-0.477517137,-0.221905225,-0.507852338,1.620375439,0.091630439,0.725172156
277,warming,GBR,0.552113725,0.622728666,0.434862931,0.751303902,-0.507852338,1.620375439,0.091630439,0.725172156
277,change,GEO,0.340647595,0.334854036,0.402277928,0.599239976,-0.406082142,-1.046799848,0.842457707,-0.382191189
277,change,GER,0.129181465,0.142937617,-0.607857146,0.477588835,-1.44420561,1.346989972,-1.785437731,0.911242701
277,change,GTM,0.401066489,-0.656714132,-1.19438719,-0.404381936,0.743315664,-1.680253979,0.201126082,-0.361815751
277,emergency,HKG,0.401066489,0.366840106,0.369692926,0.599239976,,,,-0.266654959
277,crisis,IMN,0.552113725,0.558756526,-0.803367161,0.812129473,,,,
277,change,ISR,0.310438148,0.782659015,0.206767914,0.660065547,-0.783304043,0.586845015,0.581858076,-0.262778989
277,emergency,LUX,0.431275937,0.654714736,-1.357312202,0.994606184,-0.66433992,1.687054821,0.420117368,-0.362937576
277,warming,MDA,0.431275937,0.622728666,0.434862931,1.025018969,0.739061189,-0.840093764,1.692456743,-0.384939271
277,warming,MEX,-0.444798029,0.462798316,1.151732983,-1.225527137,1.193983251,-0.29332283,-1.039615978,0.050959681
277,crisis,PAK,0.582323172,0.558756526,0.369692926,1.268321251,-0.843154663,-1.593570782,0.529613012,
277,warming,PHL,0.068762571,-0.176923083,-0.607857146,0.295112124,0.589884239,-1.240170057,-1.86865442,-0.250195059
277,warming,SVN,-0.7468925,-0.624728062,-0.738197156,-0.161079655,,1.000257185,-0.408921073,-0.370433981
277,warming,TUR,0.461485384,0.398826176,0.141597909,0.599239976,0.808209155,-0.960116652,0.258689506,-0.119949442
277,warming,VEN,-0.656264159,-0.720686271,-0.966292173,-0.373969151,1.532917735,-0.446685409,1.040801243,-0.349978895
277,emergency,ZAF,0.370857042,0.686700806,0.402277928,0.690478332,-1.416845125,-0.926776961,-0.549701186,-0.262005748
278,change,ARG,-1.834432596,-1.904170859,-0.640442149,0.386350479,1.167136704,-0.319994583,-0.706123533,-0.209908982
278,crisis,ARG,-1.834432596,-1.904170859,-0.575272144,-0.069841299,1.167136704,-0.319994583,-0.706123533,-0.209908982
278,emergency,ARG,-1.834432596,-1.904170859,-1.943842245,0.386350479,1.167136704,-0.319994583,-0.706123533,-0.209908982
278,emergency,AZR,-1.834432596,-1.904170859,-1.943842245,0.051809842,,-0.700067061,1.692456743,-0.365640346
278,emergency,BGR,-1.834432596,-1.904170859,-0.998877175,-0.617271433,,6.64518075019065e-05,0.941629475,-0.367039787
278,warming,COL,-1.834432596,-1.904170859,-0.37976213,0.021397057,1.394243857,-0.273319015,-0.309749305,-0.275838696
278,warming,CRI,-1.834432596,-1.904170859,-0.347177127,0.143048198,1.379747635,-0.299990768,0.430754088,-0.36724133
278,emergency,EST,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-1.503047163,0.553505324,0.613142545,-0.377656854
278,emergency,FIN,-1.834432596,-1.904170859,-1.943842245,-0.617271433,-0.863448856,1.460344922,1.692456743,-0.297810268
278,warming,GBR,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-0.507852338,1.620375439,0.091630439,0.725172156
278,warming,IRL,-1.834432596,-1.904170859,-1.943842245,-0.069841299,-1.090264869,1.05360069,0.175159972,-0.266188946
278,emergency,JPN,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-0.376551164,1.206963269,-2.046037362,1.160802491
278,warming,LBN,-1.834432596,-1.904170859,-1.943842245,-0.100254084,0.236086253,-0.773414382,-0.116724128,-0.375487299
278,change,MYS,1.186512114,1.294436134,1.314657995,1.542036318,-1.139586902,-0.606715926,0.435759603,-0.244181124
278,emergency,MYS,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-1.139586902,-0.606715926,0.435759603,-0.244181124
278,emergency,PER,-1.834432596,-1.904170859,-1.943842245,-1.499242204,1.168769745,-0.866765517,0.722638189,-0.316564874
278,crisis,SLV,-1.834432596,-1.904170859,-1.943842245,-1.499242204,1.236099034,-0.926776961,-0.831261411,-0.378761192
278,emergency,SVN,-1.834432596,-1.904170859,-1.943842245,-1.499242204,,1.000257185,-0.408921073,-0.370433981
278,emergency,UAE,-1.834432596,-1.904170859,-1.943842245,-0.100254084,,-0.093284683,1.692456743,-0.250597315
278,warming,UKR,-1.834432596,-1.904170859,-1.943842245,0.203873768,-1.446934447,-0.500028915,1.077091228,-0.339387612
279,warming,AUS,-0.7468925,-1.52033802,0.076427904,0.416763265,-0.049640973,1.193627393,-0.669520704,0.098635009
279,emergency,BEL,-0.807311395,-1.42437981,0.500032935,0.964193399,-0.468577632,1.086940381,0.341906195,-0.209474688
279,warming,ESP,-0.837520842,-1.040546971,0.728127952,1.055431754,0.023390204,1.153619764,-0.726771283,0.078261805
279,emergency,GBR,-1.139615313,-1.58431016,-0.053912106,0.325524909,-0.507852338,1.620375439,0.091630439,0.725172156
279,warming,GRC,-0.626054712,-1.23246339,0.174182911,-0.465207507,1.350191123,0.806886976,-1.477598551,-0.317617774
279,warming,GTM,-1.139615313,-1.008560901,-0.510102139,0.325524909,0.743315664,-1.680253979,0.201126082,-0.361815751
279,emergency,IDN,-1.139615313,-1.42437981,-0.11908211,0.325524909,0.34672202,-1.280177686,-0.085439659,-0.023366808
279,warming,IDN,-0.142703558,-0.976574831,0.206767914,0.416763265,0.34672202,-1.280177686,-0.085439659,-0.023366808
279,change,IRL,-0.777101948,-1.23246339,0.662957947,0.538414406,-1.090264869,1.05360069,0.175159972,-0.266188946
279,change,KOR,-0.928149183,-1.45636588,0.011257899,0.386350479,0.32782907,0.633520583,0.175159972,0.188941346
279,crisis,LUX,-0.777101948,-1.29643553,0.304522921,0.50800162,-0.66433992,1.687054821,0.420117368,-0.362937576
279,warming,MEX,-1.16982476,-1.42437981,0.402277928,0.812129473,1.193983251,-0.29332283,-1.039615978,0.050959681
279,emergency,PHL,-1.260453101,-1.29643553,0.206767914,0.355937694,0.589884239,-1.240170057,-1.86865442,-0.250195059
279,crisis,RUS,-1.079196419,-1.168491251,0.434862931,0.538414406,-1.195977738,-0.433349532,0.143875503,0.135414378
279,change,SLV,-1.079196419,-1.52033802,0.434862931,0.355937694,1.236099034,-0.926776961,-0.831261411,-0.378761192
279,emergency,SLV,-0.716683053,-1.23246339,-0.021327103,0.295112124,1.236099034,-0.926776961,-0.831261411,-0.378761192
279,warming,TUR,-1.109405866,-1.136505181,0.56520294,0.690478332,0.808209155,-0.960116652,0.258689506,-0.119949442
279,crisis,UAE,-0.988568077,-1.29643553,1.086562979,0.751303902,,-0.093284683,1.692456743,-0.250597315
279,change,VNM,-0.867730289,-1.136505181,0.402277928,0.386350479,-0.843373079,-1.573566968,-1.399387378,-0.287062435
279,crisis,ZAF,-1.139615313,0.398826176,0.011257899,0.355937694,-1.416845125,-0.926776961,-0.549701186,-0.262005748
280,warming,BEL,0.823998749,0.142937617,0.174182911,0.538414406,-0.468577632,1.086940381,0.341906195,-0.209474688
280,change,BGR,1.12609322,0.238895827,0.728127952,1.055431754,,6.64518075019065e-05,0.941629475,-0.367039787
280,warming,BGR,-0.897939736,-0.848630551,-0.868537166,-0.495620292,,6.64518075019065e-05,0.941629475,-0.367039787
280,change,BLR,0.70316096,0.142937617,0.174182911,0.538414406,-0.800369319,-0.266651077,1.28044028,-0.363645785
280,emergency,BRA,0.612532619,0.270881897,0.402277928,0.629652761,1.34002599,-0.386673965,0.373190664,0.206587529
280,change,CAN,0.884417643,1.230463995,0.402277928,0.44717605,0.037794764,0.933577802,-1.535161975,0.237129786
280,warming,ESP,0.793789302,0.462798316,0.532617938,-0.434794722,0.023390204,1.153619764,-0.726771283,0.078261805
280,warming,GTM,0.310438148,0.238895827,-0.542687142,0.538414406,0.743315664,-1.680253979,0.201126082,-0.361815751
280,change,HKG,0.793789302,0.366840106,0.434862931,-0.25231801,,,,-0.266654959
280,crisis,KOR,0.793789302,0.174923687,0.337107923,0.964193399,0.32782907,0.633520583,0.175159972,0.188941346
280,change,LBN,0.280228701,0.302867966,0.011257899,0.477588835,0.236086253,-0.773414382,-0.116724128,-0.375487299
280,emergency,MDA,0.219809807,0.366840106,0.402277928,0.690478332,0.739061189,-0.840093764,1.692456743,-0.384939271
280,crisis,MYS,0.642742066,0.494784386,0.69554295,0.781716687,-1.139586902,-0.606715926,0.435759603,-0.244181124
280,change,PAK,0.310438148,0.206909757,-0.607857146,-0.526033077,-0.843154663,-1.593570782,0.529613012,
280,crisis,PER,-0.2333319,-0.464797712,-0.835952163,-1.134288782,1.168769745,-0.866765517,0.722638189,-0.316564874
280,warming,PER,0.763579855,0.462798316,0.402277928,0.781716687,1.168769745,-0.866765517,0.722638189,-0.316564874
280,change,PHL,-0.777101948,-0.688700201,-0.24942212,-0.282730795,0.589884239,-1.240170057,-1.86865442,-0.250195059
280,change,SLV,0.91462709,0.078965477,0.239352916,0.477588835,1.236099034,-0.926776961,-0.831261411,-0.378761192
280,emergency,SWE,1.005255431,0.462798316,0.369692926,0.872955043,-1.207667314,1.447009045,0.566215841,-0.198450961
280,emergency,UKR,0.793789302,-0.016992733,0.076427904,0.295112124,-1.446934447,-0.500028915,1.077091228,-0.339387612
281,warming,AUS,-0.686473606,0.462798316,0.304522921,-0.282730795,-0.049640973,1.193627393,-0.669520704,0.098635009
281,crisis,BEL,-0.414588582,0.366840106,-0.607857146,1.116257325,-0.468577632,1.086940381,0.341906195,-0.209474688
281,emergency,BEL,0.612532619,-0.304867362,-0.705612154,1.116257325,-0.468577632,1.086940381,0.341906195,-0.209474688
281,change,ESP,-1.713594808,0.302867966,0.825882959,-0.526033077,0.023390204,1.153619764,-0.726771283,0.078261805
281,emergency,ESP,-0.414588582,0.622728666,0.630372945,-0.100254084,0.023390204,1.153619764,-0.726771283,0.078261805
281,crisis,FRA,0.038553124,-0.592741992,-1.096632183,0.690478332,-0.21361604,1.533692242,-0.773697988,0.538046669
281,warming,GEO,-0.656264159,-0.816644481,-0.966292173,1.420385177,-0.406082142,-1.046799848,0.842457707,-0.382191189
281,crisis,HND,-0.777101948,1.294436134,,-0.556445862,1.169451856,-1.280177686,-0.601633405,-0.38041821
281,emergency,JPN,-0.897939736,0.302867966,1.314657995,-0.678097003,-0.376551164,1.206963269,-2.046037362,1.160802491
281,warming,JPN,-0.595845265,0.110951547,0.239352916,-0.282730795,-0.376551164,1.206963269,-2.046037362,1.160802491
281,change,KAZ,,0.654714736,-1.487652211,-0.586858648,-2.031208801,-0.820089949,0.863418301,-0.316154577
281,crisis,MDA,-0.686473606,1.102519715,0.467447933,-0.25231801,0.739061189,-0.840093764,1.692456743,-0.384939271
281,emergency,MEX,-1.532338125,0.046979407,0.630372945,-0.586858648,1.193983251,-0.29332283,-1.039615978,0.050959681
281,emergency,NLD,-1.532338125,0.526770456,0.532617938,-0.708509789,-1.228408232,1.220299146,-0.116724128,-0.083870688
281,emergency,NZL,0.642742066,-0.624728062,0.793297957,-0.738922574,,0.953581617,-0.554706701,-0.319563066
281,crisis,PAK,0.098972018,-0.368839502,0.760712955,-0.526033077,-0.843154663,-1.593570782,0.529613012,
281,crisis,RUS,0.280228701,-0.528769852,-0.966292173,0.690478332,-1.195977738,-0.433349532,0.143875503,0.135414378
281,crisis,SAU,0.975045984,-0.720686271,0.858467962,,0.205044599,-0.866765517,0.550573606,-0.12546488
281,change,URY,-0.867730289,0.718686876,0.434862931,0.021397057,1.091581604,-0.526700667,-1.102184917,-0.367509373
281,emergency,ZAF,-1.16982476,0.494784386,0.467447933,-0.556445862,-1.416845125,-0.926776961,-0.549701186,-0.262005748
282,change,ARG,-1.834432596,,-1.650577223,,1.167136704,-0.319994583,-0.706123533,-0.209908982
282,change,BRA,-1.834432596,,-1.943842245,,1.34002599,-0.386673965,0.373190664,0.206587529
282,change,EST,-1.834432596,,-1.943842245,,-1.503047163,0.553505324,0.613142545,-0.377656854
282,warming,EST,-1.834432596,,-1.87867224,,-1.503047163,0.553505324,0.613142545,-0.377656854
282,crisis,GER,-1.260453101,,-1.552822216,,-1.44420561,1.346989972,-1.785437731,0.911242701
282,emergency,GER,-1.834432596,,-1.943842245,,-1.44420561,1.346989972,-1.785437731,0.911242701
282,emergency,HRV,-1.834432596,,-1.943842245,,,0.406810683,1.170944636,-0.368623029
282,change,IMN,-1.834432596,,-1.943842245,,,,,
282,change,IRL,-1.834432596,,-1.943842245,,-1.090264869,1.05360069,0.175159972,-0.266188946
282,emergency,KAZ,-1.834432596,,-1.846087238,,-2.031208801,-0.820089949,0.863418301,-0.316154577
282,emergency,LBN,-1.834432596,-0.400825572,-1.943842245,,0.236086253,-0.773414382,-0.116724128,-0.375487299
282,change,MDA,-1.834432596,,-1.943842245,,0.739061189,-0.840093764,1.692456743,-0.384939271
282,warming,MDA,-1.834432596,,-1.943842245,,0.739061189,-0.840093764,1.692456743,-0.384939271
282,emergency,MYS,-0.928149183,,-1.292142197,,-1.139586902,-0.606715926,0.435759603,-0.244181124
282,crisis,NLD,-1.502128678,,-1.552822216,,-1.228408232,1.220299146,-0.116724128,-0.083870688
282,emergency,PAK,-1.834432596,,-1.943842245,,-0.843154663,-1.593570782,0.529613012,
282,warming,SAU,-1.834432596,,-1.031462178,,0.205044599,-0.866765517,0.550573606,-0.12546488
282,emergency,SVN,-1.834432596,,-1.943842245,,,1.000257185,-0.408921073,-0.370433981
282,crisis,SWE,-1.834432596,,-1.943842245,,-1.207667314,1.447009045,0.566215841,-0.198450961
282,warming,TUR,-1.834432596,,-1.943842245,,0.808209155,-0.960116652,0.258689506,-0.119949442
283,warming,ARG,1.186512114,1.038547575,1.314657995,-1.499242204,1.167136704,-0.319994583,-0.706123533,-0.209908982
283,change,AUS,1.186512114,0.942589365,1.314657995,-1.499242204,-0.049640973,1.193627393,-0.669520704,0.098635009
283,emergency,BEL,1.186512114,1.102519715,0.956222969,-1.195114352,-0.468577632,1.086940381,0.341906195,-0.209474688
283,emergency,BLR,1.186512114,0.974575435,0.69554295,-1.012637641,-0.800369319,-0.266651077,1.28044028,-0.363645785
283,crisis,BRA,1.186512114,0.814645085,1.314657995,-1.438416634,1.34002599,-0.386673965,0.373190664,0.206587529
283,change,FIN,1.186512114,0.814645085,0.500032935,-1.073463211,-0.863448856,1.460344922,1.692456743,-0.297810268
283,warming,HKG,1.186512114,1.134505785,1.119147981,-1.438416634,,,,-0.266654959
283,crisis,HND,1.186512114,1.038547575,1.086562979,-0.860573715,1.169451856,-1.280177686,-0.601633405,-0.38041821
283,emergency,IMN,1.186512114,0.974575435,1.151732983,-1.408003849,,,,
283,warming,IND,1.186512114,1.006561505,0.923637967,-1.316765493,0.302603544,-1.960307384,-1.649663134,0.608565667
283,crisis,IRL,1.186512114,1.294436134,1.314657995,-1.499242204,-1.090264869,1.05360069,0.175159972,-0.266188946
283,change,JPN,1.186512114,,1.314657995,-1.499242204,-0.376551164,1.206963269,-2.046037362,1.160802491
283,crisis,LBN,-0.716683053,0.334854036,-0.575272144,0.720891117,0.236086253,-0.773414382,-0.116724128,-0.375487299
283,change,MDA,1.186512114,0.910603295,0.923637967,-1.103875996,0.739061189,-0.840093764,1.692456743,-0.384939271
283,change,MYS,1.186512114,1.070533645,1.314657995,-1.499242204,-1.139586902,-0.606715926,0.435759603,-0.244181124
283,change,NLD,1.186512114,0.942589365,1.086562979,1.329146821,-1.228408232,1.220299146,-0.116724128,-0.083870688
283,warming,NLD,1.186512114,1.134505785,1.086562979,-1.255939923,-1.228408232,1.220299146,-0.116724128,-0.083870688
283,warming,NZL,1.186512114,1.166491855,1.314657995,-1.499242204,,0.953581617,-0.554706701,-0.319563066
283,change,SAU,1.186512114,1.038547575,1.314657995,-1.195114352,0.205044599,-0.866765517,0.550573606,-0.12546488
283,crisis,ZAF,1.186512114,1.006561505,0.891052964,-0.738922574,-1.416845125,-0.926776961,-0.549701186,-0.262005748
284,crisis,BLR,0.70316096,0.782659015,0.662957947,1.055431754,-0.800369319,-0.266651077,1.28044028,-0.363645785
284,crisis,CAN,1.186512114,1.294436134,1.314657995,1.542036318,0.037794764,0.933577802,-1.535161975,0.237129786
284,emergency,CAN,0.944836537,0.974575435,1.314657995,-1.438416634,0.037794764,0.933577802,-1.535161975,0.237129786
284,change,CRI,-1.16982476,-1.23246339,-0.933707171,-0.769335359,1.379747635,-0.299990768,0.430754088,-0.36724133
284,crisis,CRI,1.186512114,1.006561505,1.249487991,1.511623533,1.379747635,-0.299990768,0.430754088,-0.36724133
284,warming,CRI,1.186512114,1.294436134,1.314657995,1.542036318,1.379747635,-0.299990768,0.430754088,-0.36724133
284,crisis,IDN,1.156302667,1.230463995,1.314657995,1.511623533,0.34672202,-1.280177686,-0.085439659,-0.023366808
284,crisis,IND,0.975045984,0.750672946,0.662957947,1.025018969,0.302603544,-1.960307384,-1.649663134,0.608565667
284,change,IRL,1.186512114,1.294436134,1.314657995,1.542036318,-1.090264869,1.05360069,0.175159972,-0.266188946
284,emergency,KAZ,0.612532619,0.686700806,0.728127952,0.994606184,-2.031208801,-0.820089949,0.863418301,-0.316154577
284,warming,KOR,1.156302667,0.014993337,-0.11908211,0.203873768,0.32782907,0.633520583,0.175159972,0.188941346
284,warming,LBN,1.035464879,1.294436134,1.314657995,1.450797962,0.236086253,-0.773414382,-0.116724128,-0.375487299
284,emergency,MYS,1.186512114,1.294436134,1.282072993,1.511623533,-1.139586902,-0.606715926,0.435759603,-0.244181124
284,emergency,RUS,1.186512114,1.294436134,1.282072993,1.511623533,-1.195977738,-0.433349532,0.143875503,0.135414378
284,crisis,SVN,1.186512114,1.166491855,1.314657995,1.542036318,,1.000257185,-0.408921073,-0.370433981
284,emergency,SVN,0.672951513,-1.48835195,0.858467962,-1.134288782,,1.000257185,-0.408921073,-0.370433981
284,change,TWN,1.12609322,1.294436134,1.314657995,1.511623533,,0.013402328,0.044703734,-0.165024942
284,emergency,UKR,1.186512114,1.294436134,1.282072993,1.542036318,-1.446934447,-0.500028915,1.077091228,-0.339387612
284,change,VEN,1.156302667,1.262450064,1.282072993,1.481210748,1.532917735,-0.446685409,1.040801243,-0.349978895
284,emergency,VEN,1.12609322,0.622728666,0.304522921,-1.499242204,1.532917735,-0.446685409,1.040801243,-0.349978895
285,warming,AZR,-1.834432596,-1.840198719,-1.943842245,-1.499242204,,-0.700067061,1.692456743,-0.365640346
285,crisis,BRA,-1.774013702,-1.872184789,-1.943842245,-1.499242204,1.34002599,-0.386673965,0.373190664,0.206587529
285,change,CRI,-1.804223149,-1.904170859,-1.911257243,-1.499242204,1.379747635,-0.299990768,0.430754088,-0.36724133
285,warming,FIN,-1.774013702,-1.840198719,-1.943842245,-1.499242204,-0.863448856,1.460344922,1.692456743,-0.297810268
285,change,GBR,-1.804223149,-1.872184789,-1.911257243,-1.468829419,-0.507852338,1.620375439,0.091630439,0.725172156
285,emergency,GTM,-1.834432596,-1.904170859,-1.943842245,-1.499242204,0.743315664,-1.680253979,0.201126082,-0.361815751
285,warming,HKG,-1.774013702,-1.872184789,-1.87867224,-1.377591064,,,,-0.266654959
285,change,HRV,-1.834432596,-1.904170859,-1.943842245,-1.499242204,,0.406810683,1.170944636,-0.368623029
285,crisis,IDN,-1.834432596,-1.808212649,-1.911257243,-1.438416634,0.34672202,-1.280177686,-0.085439659,-0.023366808
285,warming,IRL,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-1.090264869,1.05360069,0.175159972,-0.266188946
285,crisis,ISR,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-0.783304043,0.586845015,0.581858076,-0.262778989
285,crisis,JPN,-1.804223149,-1.904170859,-1.943842245,-1.499242204,-0.376551164,1.206963269,-2.046037362,1.160802491
285,crisis,KAZ,-1.834432596,-1.904170859,-1.943842245,-1.499242204,-2.031208801,-0.820089949,0.863418301,-0.316154577
285,change,MDA,-1.834432596,-1.904170859,-1.943842245,-1.468829419,0.739061189,-0.840093764,1.692456743,-0.384939271
285,emergency,MDA,-1.834432596,-1.904170859,-1.943842245,-1.499242204,0.739061189,-0.840093764,1.692456743,-0.384939271
285,change,UAE,-1.804223149,-1.872184789,-1.911257243,-1.499242204,,-0.093284683,1.692456743,-0.250597315
285,change,USA,-1.804223149,-1.872184789,-1.943842245,-1.499242204,0.05654412,0.820222853,-1.472593036,6.755012709
285,emergency,USA,-1.804223149,-1.872184789,-1.943842245,-1.499242204,0.05654412,0.820222853,-1.472593036,6.755012709
285,warming,VEN,-1.834432596,-1.904170859,-1.87867224,-1.468829419,1.532917735,-0.446685409,1.040801243,-0.349978895
285,warming,VNM,-1.804223149,-1.872184789,-1.911257243,-1.438416634,-0.843373079,-1.573566968,-1.399387378,-0.287062435
286,warming,ARG,-1.532338125,1.294436134,1.314657995,-1.499242204,1.167136704,-0.319994583,-0.706123533,-0.209908982
286,crisis,BRA,1.186512114,1.294436134,1.314657995,-1.255939923,1.34002599,-0.386673965,0.373190664,0.206587529
286,change,EST,1.186512114,1.294436134,1.314657995,1.542036318,-1.503047163,0.553505324,0.613142545,-0.377656854
286,warming,EST,1.186512114,1.294436134,1.314657995,-1.408003849,-1.503047163,0.553505324,0.613142545,-0.377656854
286,emergency,FRA,1.186512114,1.294436134,1.314657995,-1.499242204,-0.21361604,1.533692242,-0.773697988,0.538046669
286,change,GEO,-1.532338125,1.294436134,1.314657995,-1.438416634,-0.406082142,-1.046799848,0.842457707,-0.382191189
286,change,GER,1.186512114,1.294436134,1.314657995,1.542036318,-1.44420561,1.346989972,-1.785437731,0.911242701
286,warming,HKG,1.186512114,1.294436134,1.314657995,-1.499242204,,,,-0.266654959
286,crisis,IDN,,1.294436134,1.314657995,-1.468829419,0.34672202,-1.280177686,-0.085439659,-0.023366808
286,crisis,IRL,1.186512114,1.294436134,1.314657995,-1.408003849,-1.090264869,1.05360069,0.175159972,-0.266188946
286,warming,ITA,1.186512114,1.294436134,1.314657995,-1.499242204,1.011714885,0.933577802,-1.164753856,0.288079071
286,emergency,LBN,-1.018777524,1.294436134,1.314657995,-1.255939923,0.236086253,-0.773414382,-0.116724128,-0.375487299
